,IVN.TO,IVN.TO,IVN.TO,IVN.TO,IVN.TO,IVN.TO,PNE.TO,PNE.TO,PNE.TO,PNE.TO,PNE.TO,PNE.TO,TVE.TO,TVE.TO,TVE.TO,TVE.TO,TVE.TO,TVE.TO,AAV.TO,AAV.TO,AAV.TO,AAV.TO,AAV.TO,AAV.TO,CJ.TO,CJ.TO,CJ.TO,CJ.TO,CJ.TO,CJ.TO,POU.TO,POU.TO,POU.TO,POU.TO,POU.TO,POU.TO,DPM.TO,DPM.TO,DPM.TO,DPM.TO,DPM.TO,DPM.TO,WCP.TO,WCP.TO,WCP.TO,WCP.TO,WCP.TO,WCP.TO,ORE.TO,ORE.TO,ORE.TO,ORE.TO,ORE.TO,ORE.TO,SBB.TO,SBB.TO,SBB.TO,SBB.TO,SBB.TO,SBB.TO,ATH.TO,ATH.TO,ATH.TO,ATH.TO,ATH.TO,ATH.TO,CHR.TO,CHR.TO,CHR.TO,CHR.TO,CHR.TO,CHR.TO,GGD.TO,GGD.TO,GGD.TO,GGD.TO,GGD.TO,GGD.TO,CCO.TO,CCO.TO,CCO.TO,CCO.TO,CCO.TO,CCO.TO,CF.TO,CF.TO,CF.TO,CF.TO,CF.TO,CF.TO,SES.TO,SES.TO,SES.TO,SES.TO,SES.TO,SES.TO,WFG.TO,WFG.TO,WFG.TO,WFG.TO,WFG.TO,WFG.TO,CEU.TO,CEU.TO,CEU.TO,CEU.TO,CEU.TO,CEU.TO,BIR.TO,BIR.TO,BIR.TO,BIR.TO,BIR.TO,BIR.TO,OR.TO,OR.TO,OR.TO,OR.TO,OR.TO,OR.TO,SIL.TO,SIL.TO,SIL.TO,SIL.TO,SIL.TO,SIL.TO,GLO.TO,GLO.TO,GLO.TO,GLO.TO,GLO.TO,GLO.TO
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14 09:30:00,10.989999771118164,11.140000343322754,10.989999771118164,11.010000228881836,11.010000228881836,0,1.7100000381469727,1.7100000381469727,1.6799999475479126,1.6799999475479126,1.6799999475479126,0.0,5.360000133514404,5.400000095367432,5.340000152587891,5.340000152587891,5.340000152587891,0,11.670000076293945,11.880000114440918,11.649999618530273,11.829999923706055,11.829999923706055,0,8.899999618530273,8.930000305175781,8.84000015258789,8.920000076293945,8.920000076293945,0.0,30.75,30.75,30.75,30.75,30.75,0.0,7.03000020980835,7.099999904632568,7.0,7.090000152587891,7.090000152587891,0.0,11.199999809265137,11.430000305175781,11.199999809265137,11.380000114440918,11.380000114440918,0,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,0.0,1.2000000476837158,1.2300000190734863,1.2000000476837158,1.2300000190734863,1.2300000190734863,0.0,2.7799999713897705,2.7799999713897705,2.740000009536743,2.740000009536743,2.740000009536743,0.0,2.9000000953674316,2.990000009536743,2.890000104904175,2.9700000286102295,2.9700000286102295,0.0,1.7799999713897705,1.7799999713897705,1.7699999809265137,1.7799999713897705,1.7799999713897705,0.0,32.33000183105469,32.43000030517578,32.11000061035156,32.18000030517578,32.18000030517578,0,7.920000076293945,7.920000076293945,7.920000076293945,7.920000076293945,7.920000076293945,0.0,7.699999809265137,7.78000020980835,7.699999809265137,7.769999980926514,7.769999980926514,0.0,109.94999694824219,109.97000122070312,109.83999633789062,109.83999633789062,109.83999633789062,0.0,3.059999942779541,3.059999942779541,3.049999952316284,3.049999952316284,3.049999952316284,0.0,10.920000076293945,11.029999732971191,10.880000114440918,10.970000267028809,10.970000267028809,0.0,17.110000610351562,17.190000534057617,17.079999923706055,17.09000015258789,17.09000015258789,0.0,8.819999694824219,8.920000076293945,8.819999694824219,8.90999984741211,8.90999984741211,0.0,4.110000133514404,4.110000133514404,4.019999980926514,4.03000020980835,4.03000020980835,0.0
2022-11-14 09:35:00,11.024999618530273,11.024999618530273,10.84000015258789,10.880000114440918,10.880000114440918,63473,1.6950000524520874,1.6950000524520874,1.6950000524520874,1.6950000524520874,1.6950000524520874,100.0,5.329999923706055,5.369999885559082,5.329999923706055,5.360000133514404,5.360000133514404,34452,11.8100004196167,11.880000114440918,11.800000190734863,11.819999694824219,11.819999694824219,4889,8.899999618530273,8.989999771118164,8.890000343322754,8.9399995803833,8.9399995803833,31202.0,30.850000381469727,31.280000686645508,30.84000015258789,31.079999923706055,31.079999923706055,2000.0,7.079999923706055,7.079999923706055,6.989999771118164,7.03000020980835,7.03000020980835,5300.0,11.380000114440918,11.420000076293945,11.350000381469727,11.40999984741211,11.40999984741211,52361,,,,,,,1.2350000143051147,1.2400000095367432,1.2350000143051147,1.2400000095367432,1.2400000095367432,6500.0,2.734999895095825,2.759999990463257,2.734999895095825,2.75,2.75,101180.0,2.9600000381469727,3.0199999809265137,2.9600000381469727,3.0,3.0,123633.0,1.7699999809265137,1.7799999713897705,1.7599999904632568,1.7599999904632568,1.7599999904632568,6200.0,32.189998626708984,32.220001220703125,32.040000915527344,32.220001220703125,32.220001220703125,25467,7.809999942779541,7.809999942779541,7.739999771118164,7.800000190734863,7.800000190734863,9165.0,7.760000228881836,7.789999961853027,7.75,7.760000228881836,7.760000228881836,8425.0,,,,,,,3.059999942779541,3.069999933242798,3.049999952316284,3.069999933242798,3.069999933242798,2000.0,10.960000038146973,11.0,10.949999809265137,10.949999809265137,10.949999809265137,36958.0,17.100000381469727,17.100000381469727,17.010000228881836,17.049999237060547,17.049999237060547,15358.0,8.899999618530273,8.989999771118164,8.890000343322754,8.989999771118164,8.989999771118164,20125.0,4.019999980926514,4.019999980926514,3.950000047683716,3.950000047683716,3.950000047683716,11700.0
2022-11-14 09:40:00,10.880000114440918,10.899999618530273,10.779999732971191,10.8100004196167,10.8100004196167,19959,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,875.0,5.360000133514404,5.380000114440918,5.349999904632568,5.360000133514404,5.360000133514404,48025,11.819999694824219,11.84000015258789,11.800000190734863,11.84000015258789,11.84000015258789,3900,8.930000305175781,8.960000038146973,8.920000076293945,8.9399995803833,8.9399995803833,24300.0,31.06999969482422,31.139999389648438,30.90999984741211,30.90999984741211,30.90999984741211,1100.0,7.03000020980835,7.03000020980835,7.0,7.010000228881836,7.010000228881836,4200.0,11.40999984741211,11.444999694824219,11.395000457763672,11.4350004196167,11.4350004196167,67100,,,,,,,1.2450000047683716,1.2450000047683716,1.2400000095367432,1.2450000047683716,1.2450000047683716,500.0,2.740000009536743,2.75,2.740000009536743,2.740000009536743,2.740000009536743,13390.0,3.005000114440918,3.059999942779541,3.005000114440918,3.059999942779541,3.059999942779541,66546.0,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,1.7599999904632568,14600.0,32.15999984741211,32.189998626708984,31.920000076293945,31.920000076293945,31.920000076293945,27347,7.820000171661377,7.840000152587891,7.760000228881836,7.78000020980835,7.78000020980835,7234.0,7.75,7.75,7.730000019073486,7.75,7.75,7950.0,109.91000366210938,109.94000244140625,109.12999725341797,109.44000244140625,109.44000244140625,4902.0,3.059999942779541,3.059999942779541,3.049999952316284,3.059999942779541,3.059999942779541,6000.0,10.970000267028809,11.010000228881836,10.949999809265137,11.0,11.0,53355.0,17.020000457763672,17.030000686645508,16.93000030517578,16.940000534057617,16.940000534057617,6900.0,8.960000038146973,8.975000381469727,8.869999885559082,8.899999618530273,8.899999618530273,22000.0,3.9600000381469727,3.9600000381469727,3.9000000953674316,3.9100000858306885,3.9100000858306885,24150.0
2022-11-14 09:45:00,10.789999961853027,10.869999885559082,10.760000228881836,10.869999885559082,10.869999885559082,11650,1.7000000476837158,1.7000000476837158,1.6950000524520874,1.6950000524520874,1.6950000524520874,300.0,5.360000133514404,5.369999885559082,5.360000133514404,5.369999885559082,5.369999885559082,28300,11.84000015258789,11.850000381469727,11.800000190734863,11.850000381469727,11.850000381469727,5400,8.9399995803833,8.960000038146973,8.90999984741211,8.960000038146973,8.960000038146973,13763.0,30.809999465942383,30.8799991607666,30.809999465942383,30.8700008392334,30.8700008392334,600.0,7.010000228881836,7.03000020980835,7.010000228881836,7.03000020980835,7.03000020980835,900.0,11.420000076293945,11.4399995803833,11.399999618530273,11.430000305175781,11.430000305175781,28695,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,800.0,1.2300000190734863,1.2350000143051147,1.2300000190734863,1.2300000190734863,1.2300000190734863,1500.0,2.744999885559082,2.75,2.740000009536743,2.75,2.75,31800.0,3.055000066757202,3.0799999237060547,3.0399999618530273,3.0399999618530273,3.0399999618530273,20035.0,1.75,1.75,1.75,1.75,1.75,1100.0,31.93000030517578,31.989999771118164,31.829999923706055,31.979999542236328,31.979999542236328,22780,7.78000020980835,7.820000171661377,7.78000020980835,7.815000057220459,7.815000057220459,4100.0,7.739999771118164,7.744999885559082,7.739999771118164,7.739999771118164,7.739999771118164,2800.0,109.08999633789062,109.30999755859375,108.91000366210938,108.91000366210938,108.91000366210938,1448.0,3.055000066757202,3.055000066757202,3.0399999618530273,3.049999952316284,3.049999952316284,6375.0,10.989999771118164,11.020000457763672,10.960000038146973,11.0,11.0,27620.0,16.934999465942383,17.020000457763672,16.920000076293945,17.020000457763672,17.020000457763672,1400.0,8.90999984741211,8.9399995803833,8.890000343322754,8.90999984741211,8.90999984741211,7400.0,3.9200000762939453,3.9200000762939453,3.869999885559082,3.890000104904175,3.890000104904175,27042.0
2022-11-14 09:50:00,10.880000114440918,10.885000228881836,10.8149995803833,10.859999656677246,10.859999656677246,126400,1.690000057220459,1.690000057220459,1.690000057220459,1.690000057220459,1.690000057220459,8800.0,5.369999885559082,5.369999885559082,5.349999904632568,5.349999904632568,5.349999904632568,35292,11.829999923706055,11.84000015258789,11.800000190734863,11.829999923706055,11.829999923706055,4200,8.949999809265137,8.949999809265137,8.90999984741211,8.920000076293945,8.920000076293945,3303.0,30.780000686645508,30.860000610351562,30.709999084472656,30.860000610351562,30.860000610351562,7500.0,7.019999980926514,7.079999923706055,7.019999980926514,7.039999961853027,7.039999961853027,18100.0,11.420000076293945,11.420000076293945,11.319999694824219,11.319999694824219,11.319999694824219,112312,1.25,1.25,1.25,1.25,1.25,4000.0,1.2350000143051147,1.2400000095367432,1.2300000190734863,1.2400000095367432,1.2400000095367432,12300.0,2.75,2.75,2.744999885559082,2.75,2.75,108600.0,3.0299999713897705,3.069999933242798,3.009999990463257,3.069999933242798,3.069999933242798,133159.0,1.7549999952316284,1.7649999856948853,1.75,1.7649999856948853,1.7649999856948853,1500.0,31.969999313354492,32.0,31.829999923706055,31.850000381469727,31.850000381469727,21585,7.809999942779541,7.809999942779541,7.75,7.75,7.75,7300.0,7.744999885559082,7.755000114440918,7.699999809265137,7.724999904632568,7.724999904632568,15300.0,108.68000030517578,108.68000030517578,108.68000030517578,108.68000030517578,108.68000030517578,100.0,3.055000066757202,3.055000066757202,3.055000066757202,3.055000066757202,3.055000066757202,300.0,10.989999771118164,10.989999771118164,10.944999694824219,10.96500015258789,10.96500015258789,9800.0,17.0,17.030000686645508,16.979999542236328,16.979999542236328,16.979999542236328,2724.0,8.920000076293945,8.979999542236328,8.890000343322754,8.970000267028809,8.970000267028809,4800.0,3.890000104904175,3.890000104904175,3.8499999046325684,3.880000114440918,3.880000114440918,26291.0
2022-11-14 09:55:00,10.869999885559082,10.895000457763672,10.84000015258789,10.850000381469727,10.850000381469727,23256,1.690000057220459,1.690000057220459,1.690000057220459,1.690000057220459,1.690000057220459,7900.0,5.360000133514404,5.375,5.360000133514404,5.369999885559082,5.369999885559082,17705,11.850000381469727,11.9399995803833,11.850000381469727,11.930000305175781,11.930000305175781,16026,8.9399995803833,8.960000038146973,8.9399995803833,8.9399995803833,8.9399995803833,14400.0,30.860000610351562,30.989999771118164,30.860000610351562,30.979999542236328,30.979999542236328,1400.0,7.050000190734863,7.079999923706055,7.050000190734863,7.070000171661377,7.070000171661377,4900.0,11.329999923706055,11.34000015258789,11.319999694824219,11.324999809265137,11.324999809265137,54050,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,1.2400000095367432,3100.0,1.2400000095367432,1.2450000047683716,1.2400000095367432,1.2450000047683716,1.2450000047683716,1100.0,2.755000114440918,2.759999990463257,2.755000114440918,2.759999990463257,2.759999990463257,38600.0,3.069999933242798,3.0899999141693115,3.069999933242798,3.069999933242798,3.069999933242798,113784.0,1.774999976158142,1.774999976158142,1.7699999809265137,1.7699999809265137,1.7699999809265137,200.0,31.889999389648438,32.08000183105469,31.8700008392334,32.029998779296875,32.029998779296875,12443,7.744999885559082,7.75,7.730000019073486,7.730000019073486,7.730000019073486,2113.0,7.730000019073486,7.755000114440918,7.730000019073486,7.744999885559082,7.744999885559082,5400.0,108.87999725341797,109.33000183105469,108.87999725341797,109.33000183105469,109.33000183105469,1222.0,3.059999942779541,3.065000057220459,3.059999942779541,3.065000057220459,3.065000057220459,500.0,10.970000267028809,11.005000114440918,10.970000267028809,10.979999542236328,10.979999542236328,10700.0,17.0,17.030000686645508,17.0,17.0,17.0,3100.0,8.970000267028809,8.970000267028809,8.9399995803833,8.9399995803833,8.9399995803833,7100.0,3.880000114440918,3.924999952316284,3.880000114440918,3.9200000762939453,3.9200000762939453,13445.0
2022-11-14 10:00:00,10.854999542236328,10.930000305175781,10.854999542236328,10.880000114440918,10.880000114440918,46300,1.690000057220459,1.690000057220459,1.690000057220459,1.690000057220459,1.690000057220459,100.0,5.360000133514404,5.400000095367432,5.360000133514404,5.400000095367432,5.400000095367432,141505,11.9399995803833,11.960000038146973,11.90999984741211,11.949999809265137,11.949999809265137,41600,8.9399995803833,8.960000038146973,8.9399995803833,8.949999809265137,8.949999809265137,22100.0,31.020000457763672,31.030000686645508,30.969999313354492,30.969999313354492,30.969999313354492,600.0,7.065000057220459,7.079999923706055,7.050000190734863,7.059999942779541,7.059999942779541,3178.0,11.329999923706055,11.369999885559082,11.329999923706055,11.34000015258789,11.34000015258789,14200,1.2400000095367432,1.2400000095367432,1.2200000286102295,1.2200000286102295,1.2200000286102295,1200.0,1.2450000047683716,1.2450000047683716,1.2400000095367432,1.2400000095367432,1.2400000095367432,2700.0,2.759999990463257,2.759999990463257,2.759999990463257,2.759999990463257,2.759999990463257,4300.0,3.069999933242798,3.119999885559082,3.069999933242798,3.0999999046325684,3.0999999046325684,148594.0,1.774999976158142,1.7799999713897705,1.7699999809265137,1.7799999713897705,1.7799999713897705,1300.0,32.02000045776367,32.15999984741211,31.969999313354492,32.06999969482422,32.06999969482422,21240,7.730000019073486,7.730000019073486,7.710000038146973,7.710000038146973,7.710000038146973,4700.0,7.75,7.760000228881836,7.75,7.75,7.75,4300.0,109.19999694824219,109.68000030517578,109.19999694824219,109.68000030517578,109.68000030517578,600.0,3.0799999237060547,3.0850000381469727,3.0799999237060547,3.0799999237060547,3.0799999237060547,17400.0,10.979999542236328,11.09000015258789,10.979999542236328,11.0600004196167,11.0600004196167,141643.0,16.989999771118164,17.0,16.950000762939453,16.989999771118164,16.989999771118164,1900.0,8.9350004196167,8.970000267028809,8.895000457763672,8.970000267028809,8.970000267028809,12532.0,3.9149999618530273,3.930000066757202,3.9149999618530273,3.930000066757202,3.930000066757202,8432.0
2022-11-14 10:05:00,10.880000114440918,10.90999984741211,10.84000015258789,10.880000114440918,10.880000114440918,16225,1.7000000476837158,1.7000000476837158,1.6950000524520874,1.6950000524520874,1.6950000524520874,9400.0,5.389999866485596,5.400000095367432,5.389999866485596,5.389999866485596,5.389999866485596,270200,11.9399995803833,11.979999542236328,11.9399995803833,11.960000038146973,11.960000038146973,13549,8.949999809265137,8.989999771118164,8.949999809265137,8.979999542236328,8.979999542236328,27750.0,30.90999984741211,31.1200008392334,30.899999618530273,30.979999542236328,30.979999542236328,12300.0,7.050000190734863,7.050000190734863,7.010000228881836,7.010000228881836,7.010000228881836,5600.0,11.34000015258789,11.369999885559082,11.329999923706055,11.350000381469727,11.350000381469727,22540,,,,,,,1.2450000047683716,1.25,1.2400000095367432,1.2400000095367432,1.2400000095367432,19500.0,2.765000104904175,2.7799999713897705,2.765000104904175,2.7699999809265137,2.7699999809265137,66350.0,3.0899999141693115,3.119999885559082,3.0899999141693115,3.109999895095825,3.109999895095825,18001.0,1.784999966621399,1.7999999523162842,1.784999966621399,1.7999999523162842,1.7999999523162842,18500.0,32.099998474121094,32.130001068115234,32.0,32.0,32.0,10225,7.710000038146973,7.71999979019165,7.710000038146973,7.71999979019165,7.71999979019165,400.0,7.739999771118164,7.755000114440918,7.739999771118164,7.739999771118164,7.739999771118164,4400.0,109.52999877929688,109.87000274658203,109.33999633789062,109.69999694824219,109.69999694824219,2600.0,3.069999933242798,3.0799999237060547,3.069999933242798,3.0799999237060547,3.0799999237060547,4200.0,11.0600004196167,11.140000343322754,11.0600004196167,11.100000381469727,11.100000381469727,51600.0,16.989999771118164,17.0049991607666,16.979999542236328,16.989999771118164,16.989999771118164,4600.0,8.970000267028809,9.039999961853027,8.960000038146973,9.039999961853027,9.039999961853027,9200.0,3.930000066757202,3.934999942779541,3.9100000858306885,3.9100000858306885,3.9100000858306885,5800.0
